run_id,base_model,dataset,lr,epochs,lora_r,lora_alpha,lora_dropout,max_len,batch_size,grad_accum,seed,target_modules,weight_decay
92,meta-llama/Llama-3.2-3B,gsm8k,2.079705322851429e-05,4,8,16,0.011505874195394096,512,8,8,1032757549,"q_proj,v_proj",0.05276632388095334
93,meta-llama/Llama-3.2-3B,gsm8k,0.0001331658505456428,3,8,16,0.07912900244865267,512,8,8,1018751743,"q_proj,v_proj",0.020383666744083852
94,meta-llama/Llama-3.2-3B,gsm8k,0.00014964671528279588,2,8,16,0.07218960765923173,512,8,8,1770492633,"q_proj,v_proj",0.07543111968414669
95,meta-llama/Llama-3.2-3B,gsm8k,0.00023341216674475722,3,8,16,0.04643975254136651,512,8,8,102207087,"q_proj,v_proj",0.05776892045188369
96,meta-llama/Llama-3.2-3B,gsm8k,2.73125693681287e-05,4,8,16,0.09382557895921416,512,8,8,941988480,"q_proj,v_proj",0.0028904062690817468
97,meta-llama/Llama-3.2-3B,gsm8k,0.0004836550495442064,3,8,16,0.01580920327652119,512,8,8,1894518512,"q_proj,v_proj",0.04656019154994126
98,meta-llama/Llama-3.2-3B,gsm8k,0.00022085753161238717,1,8,16,0.056478997162537396,512,8,8,731597948,"q_proj,v_proj",0.038537248041344264
99,meta-llama/Llama-3.2-3B,gsm8k,0.0003485239003151488,3,8,16,0.04495817051113661,512,8,8,856661037,"q_proj,v_proj",0.04326262789356923
100,meta-llama/Llama-3.2-3B,gsm8k,5.721134195020985e-05,3,8,16,0.05949927889618874,512,8,8,1991405837,"q_proj,v_proj",0.001845944672319977
101,meta-llama/Llama-3.2-3B,gsm8k,7.128782584384907e-05,2,8,16,0.023486531119036837,512,8,8,110887946,"q_proj,v_proj",0.09398886090827496
102,meta-llama/Llama-3.2-3B,gsm8k,5.227525579471774e-06,3,8,16,0.01336101931439293,512,8,8,2111889359,"q_proj,v_proj",0.027414385021564916
103,meta-llama/Llama-3.2-3B,gsm8k,2.7202864803376522e-05,2,8,16,0.09125681368287553,512,8,8,1771192766,"q_proj,v_proj",0.07717295564376714
104,meta-llama/Llama-3.2-3B,gsm8k,1.7643291374872693e-05,1,8,16,0.044498855926945795,512,8,8,1853386050,"q_proj,v_proj",0.0066094312510992185
105,meta-llama/Llama-3.2-3B,gsm8k,4.946394867610712e-05,2,8,16,0.0412998365851865,512,8,8,100961820,"q_proj,v_proj",0.05455638440119806
106,meta-llama/Llama-3.2-3B,gsm8k,1.1101852097340848e-05,3,8,16,0.090609691139326,512,8,8,119201222,"q_proj,v_proj",0.0663491623226438
107,meta-llama/Llama-3.2-3B,gsm8k,3.4530861026226015e-05,3,8,16,0.03402567034158932,512,8,8,1621976336,"q_proj,v_proj",0.07637139356286604
108,meta-llama/Llama-3.2-3B,gsm8k,7.55001821361512e-05,4,8,16,0.0752952466929405,512,8,8,640022877,"q_proj,v_proj",0.040281010510706344
109,meta-llama/Llama-3.2-3B,gsm8k,9.181408778249883e-05,3,8,16,0.052601761168593913,512,8,8,1262251441,"q_proj,v_proj",0.0781071719939312
110,meta-llama/Llama-3.2-3B,gsm8k,9.477217696789571e-06,2,8,16,0.005005414013708898,512,8,8,88870792,"q_proj,v_proj",0.04647100860936615
111,meta-llama/Llama-3.2-3B,gsm8k,1.016908764959548e-05,2,8,16,0.0356991214808582,512,8,8,1571522596,"q_proj,v_proj",0.043610827035148084
112,meta-llama/Llama-3.2-3B,gsm8k,9.57169735065388e-06,4,8,16,0.085947282405953,512,8,8,965863775,"q_proj,v_proj",0.061092970981887186
113,meta-llama/Llama-3.2-3B,gsm8k,5.773733084477402e-06,3,8,16,0.07847275468083724,512,8,8,1266976665,"q_proj,v_proj",0.05970633855302285
114,meta-llama/Llama-3.2-3B,gsm8k,2.61323741423494e-05,1,8,16,0.09823181125962646,512,8,8,1539283871,"q_proj,v_proj",0.04681068802551667
115,meta-llama/Llama-3.2-3B,gsm8k,6.581638431858726e-06,1,8,16,0.06493570942237684,512,8,8,1748477628,"q_proj,v_proj",0.06553414954929158
116,meta-llama/Llama-3.2-3B,gsm8k,2.00578078974543e-05,2,8,16,0.06275577647195682,512,8,8,1118415726,"q_proj,v_proj",0.09020837615906396
117,meta-llama/Llama-3.2-3B,gsm8k,2.029566555110661e-05,2,8,16,0.00914998214718359,512,8,8,318475755,"q_proj,v_proj",0.004557456138632288
118,meta-llama/Llama-3.2-3B,gsm8k,1.2558974788673575e-05,4,8,16,0.024223568112715546,512,8,8,899342897,"q_proj,v_proj",0.08189951353849166
119,meta-llama/Llama-3.2-3B,gsm8k,1.2016339722898182e-05,1,8,16,0.08840424565416637,512,8,8,737837479,"q_proj,v_proj",0.08109064896237053
120,meta-llama/Llama-3.2-3B,gsm8k,2.4152035424371195e-05,4,8,16,0.023440282222733477,512,8,8,1535507005,"q_proj,v_proj",0.09513940846788796
121,meta-llama/Llama-3.2-3B,gsm8k,0.0004329532839865908,2,8,16,0.0012278769863585228,512,8,8,956051442,"q_proj,v_proj",0.09038854006301228
122,meta-llama/Llama-3.2-3B,gsm8k,5.308885650522582e-06,4,8,16,0.08622705834238231,512,8,8,300499438,"q_proj,v_proj",0.09105236900396196
123,meta-llama/Llama-3.2-3B,gsm8k,0.0002595005036625065,3,8,16,0.09668194383799804,512,8,8,556151065,"q_proj,v_proj",0.07092804844188468
124,meta-llama/Llama-3.2-3B,gsm8k,1.8429245241736697e-05,2,8,16,0.017834510414206427,512,8,8,264377624,"q_proj,v_proj",0.00624995261304786
125,meta-llama/Llama-3.2-3B,gsm8k,0.0002556224808756629,2,8,16,0.08803254333718624,512,8,8,1737299500,"q_proj,v_proj",0.0988606915977078
126,meta-llama/Llama-3.2-3B,gsm8k,0.00010546346627529629,4,8,16,0.023351389773670253,512,8,8,71236568,"q_proj,v_proj",0.014973889760054183
127,meta-llama/Llama-3.2-3B,gsm8k,7.348985680154654e-05,2,8,16,0.09324384951832726,512,8,8,1025346112,"q_proj,v_proj",0.039230979101541885
128,meta-llama/Llama-3.2-3B,gsm8k,6.604770901198181e-06,3,8,16,0.08106118320848292,512,8,8,51171127,"q_proj,v_proj",0.06352255795418724
129,meta-llama/Llama-3.2-3B,gsm8k,1.2036744812041323e-05,3,8,16,0.05588863022547286,512,8,8,1946612163,"q_proj,v_proj",0.06079262160466101
130,meta-llama/Llama-3.2-3B,gsm8k,0.00034690595729015123,2,8,16,0.08442483727601453,512,8,8,108643180,"q_proj,v_proj",0.09780051576034579
131,meta-llama/Llama-3.2-3B,gsm8k,1.791171098896042e-05,4,8,16,0.042359103196869245,512,8,8,1162000705,"q_proj,v_proj",0.006852887945898645
132,meta-llama/Llama-3.2-3B,gsm8k,5.1011808931274345e-05,4,8,16,0.01568855824502461,512,8,8,1923226993,"q_proj,v_proj",0.02142747635338893
133,meta-llama/Llama-3.2-3B,gsm8k,6.20083514480954e-05,4,8,16,0.024597284804821942,512,8,8,95802340,"q_proj,v_proj",0.04526399163019639
134,meta-llama/Llama-3.2-3B,gsm8k,0.0001712353528472849,1,8,16,0.016209243118193963,512,8,8,603230307,"q_proj,v_proj",0.0074138472995490924
135,meta-llama/Llama-3.2-3B,gsm8k,0.00025170358493148155,1,8,16,0.02261150503473358,512,8,8,1654156897,"q_proj,v_proj",0.040149634183339444
136,meta-llama/Llama-3.2-3B,gsm8k,3.5208730508357715e-05,4,8,16,0.03592321188606692,512,8,8,1675599732,"q_proj,v_proj",0.021723195940965057
137,meta-llama/Llama-3.2-3B,gsm8k,0.00035444030784649653,4,8,16,0.049912132134382885,512,8,8,1108797120,"q_proj,v_proj",0.07551218406607427
138,meta-llama/Llama-3.2-3B,gsm8k,4.094954700218881e-05,1,8,16,0.018232200793691734,512,8,8,1511497653,"q_proj,v_proj",0.03105340420391464
139,meta-llama/Llama-3.2-3B,gsm8k,4.439504934307449e-05,2,8,16,0.06883042637597209,512,8,8,1362456666,"q_proj,v_proj",0.008154201031089615
140,meta-llama/Llama-3.2-3B,gsm8k,8.374604383111854e-06,3,8,16,0.08363877861905586,512,8,8,1991031279,"q_proj,v_proj",0.012073493052091488
141,meta-llama/Llama-3.2-3B,gsm8k,1.8724681989846638e-05,1,8,16,0.059877942963853605,512,8,8,405954108,"q_proj,v_proj",0.028130390803585606
142,meta-llama/Llama-3.2-3B,gsm8k,6.59078608074298e-05,1,8,16,0.0027991937968665282,512,8,8,184915701,"q_proj,v_proj",0.02127054562451961
143,meta-llama/Llama-3.2-3B,gsm8k,4.623929075584159e-05,4,8,16,0.07836326724485737,512,8,8,1428916109,"q_proj,v_proj",0.03396968646879608
144,meta-llama/Llama-3.2-3B,gsm8k,3.273126646632613e-05,4,8,16,0.09476363286679566,512,8,8,1316495169,"q_proj,v_proj",0.00047670430011862445
145,meta-llama/Llama-3.2-3B,gsm8k,2.266644781936019e-05,4,8,16,0.09095186528860227,512,8,8,1559176448,"q_proj,v_proj",0.08781253173941928
146,meta-llama/Llama-3.2-3B,gsm8k,2.7669229137214887e-05,4,8,16,0.00012862512907479973,512,8,8,66643306,"q_proj,v_proj",0.015573811006253158
147,meta-llama/Llama-3.2-3B,gsm8k,5.640094763877265e-06,4,8,16,0.017389573466286844,512,8,8,32674438,"q_proj,v_proj",0.04204058455810461
148,meta-llama/Llama-3.2-3B,gsm8k,6.30795214235538e-05,2,8,16,0.04739943139104933,512,8,8,1897845639,"q_proj,v_proj",0.06868310625589506
149,meta-llama/Llama-3.2-3B,gsm8k,0.0002001882496666334,2,8,16,0.07214571086537097,512,8,8,694010492,"q_proj,v_proj",0.06921938810632171
150,meta-llama/Llama-3.2-3B,gsm8k,7.803927840584559e-06,4,8,16,0.03824118987865695,512,8,8,1738973489,"q_proj,v_proj",0.02186405120949906
151,meta-llama/Llama-3.2-3B,gsm8k,1.028287225385138e-05,1,8,16,0.028144053450439677,512,8,8,2007467285,"q_proj,v_proj",0.07756092446125123
152,meta-llama/Llama-3.2-3B,gsm8k,0.00022219685896010253,4,8,16,0.06079101385170515,512,8,8,2008050829,"q_proj,v_proj",0.018057248436342845
153,meta-llama/Llama-3.2-3B,gsm8k,7.897117693439005e-06,3,8,16,0.07238673678115955,512,8,8,152314786,"q_proj,v_proj",0.07990990942907993
154,meta-llama/Llama-3.2-3B,gsm8k,0.0001880122883452974,3,8,16,0.04264335477216922,512,8,8,270318601,"q_proj,v_proj",0.003379480447904759
155,meta-llama/Llama-3.2-3B,gsm8k,2.2077342226662745e-05,4,8,16,0.033991574831065186,512,8,8,907182092,"q_proj,v_proj",0.08650936346703965
156,meta-llama/Llama-3.2-3B,gsm8k,0.0004778953566792337,3,8,16,0.03472551544363728,512,8,8,873806756,"q_proj,v_proj",0.08623330825062508
157,meta-llama/Llama-3.2-3B,gsm8k,5.796025460541977e-06,2,8,16,0.009007879963425003,512,8,8,1699753944,"q_proj,v_proj",0.022447827572427404
158,meta-llama/Llama-3.2-3B,gsm8k,0.00027882044731517084,1,8,16,0.044038924855767464,512,8,8,382294431,"q_proj,v_proj",0.03845396235751117
159,meta-llama/Llama-3.2-3B,gsm8k,1.171661819646551e-05,4,8,16,0.06392835038446067,512,8,8,942277487,"q_proj,v_proj",0.06796316212119664
160,meta-llama/Llama-3.2-3B,gsm8k,5.150976383957616e-06,1,8,16,0.07424414403600377,512,8,8,685892424,"q_proj,v_proj",0.02999381750729745
161,meta-llama/Llama-3.2-3B,gsm8k,0.0001805130984161622,4,8,16,0.07296291196718233,512,8,8,721992622,"q_proj,v_proj",0.02018844036894867
162,meta-llama/Llama-3.2-3B,gsm8k,0.0004280457320734377,1,8,16,0.08879954907823598,512,8,8,1080646866,"q_proj,v_proj",0.01583767517497491
163,meta-llama/Llama-3.2-3B,gsm8k,0.00016698050661673246,3,8,16,0.03738920616268754,512,8,8,868532387,"q_proj,v_proj",0.07371480510652494
164,meta-llama/Llama-3.2-3B,gsm8k,6.180560126117123e-05,3,8,16,0.007787914038511046,512,8,8,1998602293,"q_proj,v_proj",0.0011266404659711626
165,meta-llama/Llama-3.2-3B,gsm8k,1.1635188097341547e-05,2,8,16,0.045155265300435676,512,8,8,1534699182,"q_proj,v_proj",0.07166280636354334
166,meta-llama/Llama-3.2-3B,gsm8k,0.0004048108882460638,2,8,16,0.07089139880531752,512,8,8,1060651521,"q_proj,v_proj",0.012354626699857076
167,meta-llama/Llama-3.2-3B,gsm8k,0.0002074302450362641,4,8,16,0.095621137932024,512,8,8,435697395,"q_proj,v_proj",0.08977267457392316
168,meta-llama/Llama-3.2-3B,gsm8k,0.00016981362073083167,1,8,16,0.08905857525363758,512,8,8,506885794,"q_proj,v_proj",0.06956999038298865
169,meta-llama/Llama-3.2-3B,gsm8k,8.392368452828921e-05,2,8,16,0.07540268951500023,512,8,8,256866024,"q_proj,v_proj",0.084482721049143
