run_id,base_model,dataset,lr,epochs,lora_r,lora_alpha,lora_dropout,max_len,batch_size,grad_accum,seed,target_modules,weight_decay
14,meta-llama/Llama-3.2-3B,boolq,4.065824609724479e-05,4,8,16,0.08013281630564517,512,8,8,1231862351,"q_proj,v_proj",0.07632470379251717
15,meta-llama/Llama-3.2-3B,boolq,0.00026475132032965833,2,8,16,0.019379455343934593,512,8,8,691384586,"q_proj,v_proj",0.0012703582214631526
16,meta-llama/Llama-3.2-3B,boolq,3.098019212640626e-05,4,8,16,0.05665176312346063,512,8,8,1302459866,"q_proj,v_proj",0.08788162192331397
17,meta-llama/Llama-3.2-3B,boolq,0.00022621773539378912,3,8,16,0.012269102832557877,512,8,8,1066301414,"q_proj,v_proj",0.0500576601815097
18,meta-llama/Llama-3.2-3B,boolq,0.0003450977935352444,1,8,16,0.06740755933063972,512,8,8,1891623449,"q_proj,v_proj",0.06589057397700322
19,meta-llama/Llama-3.2-3B,boolq,0.00022752768176157503,4,8,16,0.06241928509932543,512,8,8,1475403751,"q_proj,v_proj",0.04017615900760682
20,meta-llama/Llama-3.2-3B,boolq,3.147628938607322e-05,4,8,16,0.08817298989466321,512,8,8,1044414794,"q_proj,v_proj",0.06415268388187774
21,meta-llama/Llama-3.2-3B,boolq,0.00022382051211987562,2,8,16,0.05364654329128539,512,8,8,1079499007,"q_proj,v_proj",0.06987929554986864
22,meta-llama/Llama-3.2-3B,boolq,0.0001224961842111904,3,8,16,0.09269347359169884,512,8,8,471315659,"q_proj,v_proj",0.022467368301906956
23,meta-llama/Llama-3.2-3B,boolq,0.00010359017872275921,3,8,16,0.028150131942344805,512,8,8,778151566,"q_proj,v_proj",0.09932259937973317
24,meta-llama/Llama-3.2-3B,boolq,0.0001142961787193389,3,8,16,0.07271890224959492,512,8,8,608509462,"q_proj,v_proj",0.07526510438202438
25,meta-llama/Llama-3.2-3B,boolq,2.658930695629689e-05,2,8,16,0.09694851310441405,512,8,8,2003955856,"q_proj,v_proj",0.026542249642364648
26,meta-llama/Llama-3.2-3B,boolq,0.00014465966013655525,2,8,16,0.021841921651114593,512,8,8,433577818,"q_proj,v_proj",0.07726449358666349
27,meta-llama/Llama-3.2-3B,boolq,0.0003885093985630479,4,8,16,0.03140312957966151,512,8,8,1065089084,"q_proj,v_proj",0.028230689832129376
28,meta-llama/Llama-3.2-3B,boolq,4.0416141968278375e-05,1,8,16,0.0918989569915093,512,8,8,1374992253,"q_proj,v_proj",0.07475190889753858
29,meta-llama/Llama-3.2-3B,boolq,0.0002871383352446951,3,8,16,0.043039237417657965,512,8,8,1629586379,"q_proj,v_proj",0.0953453021379346
30,meta-llama/Llama-3.2-3B,boolq,8.185043087888446e-05,4,8,16,0.06785976593480103,512,8,8,973246095,"q_proj,v_proj",0.07534502593737914
31,meta-llama/Llama-3.2-3B,boolq,6.944817802124669e-05,2,8,16,0.09138837871577364,512,8,8,1037985407,"q_proj,v_proj",0.05079088051028411
32,meta-llama/Llama-3.2-3B,boolq,5.957598961104966e-05,4,8,16,0.09611488728728909,512,8,8,2011423118,"q_proj,v_proj",0.06518086078725148
33,meta-llama/Llama-3.2-3B,boolq,3.5924663963721985e-05,3,8,16,0.009949524478949557,512,8,8,310767995,"q_proj,v_proj",0.03043847493504294
34,meta-llama/Llama-3.2-3B,boolq,5.234744495442791e-06,1,8,16,0.02237056143048889,512,8,8,1821361991,"q_proj,v_proj",0.015942488959614688
35,meta-llama/Llama-3.2-3B,boolq,4.819456661495697e-05,1,8,16,0.00403407689069637,512,8,8,1372743804,"q_proj,v_proj",0.012739325754774778
36,meta-llama/Llama-3.2-3B,boolq,0.0004155211186714727,4,8,16,0.09329524524176552,512,8,8,1310064502,"q_proj,v_proj",0.02108822792459073
37,meta-llama/Llama-3.2-3B,boolq,0.00019935543546890604,4,8,16,0.06208873635333156,512,8,8,314226704,"q_proj,v_proj",0.08042967920853682
38,meta-llama/Llama-3.2-3B,boolq,1.0839540963514934e-05,3,8,16,0.0646479039870144,512,8,8,195849588,"q_proj,v_proj",0.04790430049402198
39,meta-llama/Llama-3.2-3B,boolq,5.9573784251880505e-05,4,8,16,0.08471118623340945,512,8,8,1490264200,"q_proj,v_proj",0.06370122527686183
40,meta-llama/Llama-3.2-3B,boolq,0.00022961103293024727,2,8,16,0.09889508467594096,512,8,8,2091103939,"q_proj,v_proj",0.039269301179106014
41,meta-llama/Llama-3.2-3B,boolq,1.5223954298762484e-05,1,8,16,0.03303682673526964,512,8,8,1852773550,"q_proj,v_proj",0.08062421221481517
42,meta-llama/Llama-3.2-3B,boolq,1.2655578929559794e-05,1,8,16,0.043386117068326346,512,8,8,375578416,"q_proj,v_proj",0.03917885233921501
43,meta-llama/Llama-3.2-3B,boolq,7.279767488331904e-06,4,8,16,0.032417561490194424,512,8,8,2058504651,"q_proj,v_proj",0.011572699093142125
44,meta-llama/Llama-3.2-3B,boolq,1.558972336996122e-05,2,8,16,0.05610433669798781,512,8,8,157011048,"q_proj,v_proj",0.07939325249043847
45,meta-llama/Llama-3.2-3B,boolq,0.00010942223378026427,1,8,16,0.07847531370229757,512,8,8,857458588,"q_proj,v_proj",0.04199905251142878
46,meta-llama/Llama-3.2-3B,boolq,5.16202019612266e-06,2,8,16,0.011583360864029602,512,8,8,875150900,"q_proj,v_proj",0.01475236965825354
47,meta-llama/Llama-3.2-3B,boolq,9.607147539532046e-06,3,8,16,0.03301543624873452,512,8,8,642630714,"q_proj,v_proj",0.05806326793811548
48,meta-llama/Llama-3.2-3B,boolq,0.00036906314964028165,2,8,16,0.08435098072007378,512,8,8,1262089911,"q_proj,v_proj",0.09785666018369754
49,meta-llama/Llama-3.2-3B,boolq,5.65784993189708e-05,4,8,16,0.004890339582455006,512,8,8,219877420,"q_proj,v_proj",0.08430043926445291
50,meta-llama/Llama-3.2-3B,boolq,9.229325178251371e-05,2,8,16,0.07298094636515153,512,8,8,1060462366,"q_proj,v_proj",0.0003150152765338588
51,meta-llama/Llama-3.2-3B,boolq,0.0002554884136631617,2,8,16,0.05398381183111918,512,8,8,1547955579,"q_proj,v_proj",0.068156099260013
52,meta-llama/Llama-3.2-3B,boolq,7.692065894844967e-05,4,8,16,0.049880478509468966,512,8,8,957438992,"q_proj,v_proj",0.0006431502092184905
53,meta-llama/Llama-3.2-3B,boolq,0.00010220635764040128,3,8,16,0.04351869431016431,512,8,8,2111200982,"q_proj,v_proj",0.01268326116842361
54,meta-llama/Llama-3.2-3B,boolq,9.394488650833607e-05,3,8,16,0.016516845493073362,512,8,8,951096450,"q_proj,v_proj",0.046999164574274936
55,meta-llama/Llama-3.2-3B,boolq,9.776571193241671e-06,4,8,16,0.04834589252787718,512,8,8,1759598578,"q_proj,v_proj",0.07527472109901157
56,meta-llama/Llama-3.2-3B,boolq,8.655144225777821e-06,1,8,16,0.08494758748498105,512,8,8,180614770,"q_proj,v_proj",0.04350002576485356
57,meta-llama/Llama-3.2-3B,boolq,0.0001778079761572354,4,8,16,0.02367857476476598,512,8,8,212293350,"q_proj,v_proj",0.09104750897570274
58,meta-llama/Llama-3.2-3B,boolq,8.54116467788575e-06,2,8,16,0.02776722196170678,512,8,8,1154574307,"q_proj,v_proj",0.030094021822748587
59,meta-llama/Llama-3.2-3B,boolq,6.28797295522771e-06,4,8,16,0.004819146124373264,512,8,8,1460712984,"q_proj,v_proj",0.03358326219045369
60,meta-llama/Llama-3.2-3B,boolq,5.8715227916411204e-05,3,8,16,0.08522842584527023,512,8,8,2088533434,"q_proj,v_proj",0.04867202824725411
61,meta-llama/Llama-3.2-3B,boolq,0.0002122346841606075,4,8,16,0.0033352654164060637,512,8,8,747484511,"q_proj,v_proj",0.020696305873962973
62,meta-llama/Llama-3.2-3B,boolq,6.4884574603734645e-06,1,8,16,0.05321917512039868,512,8,8,691364391,"q_proj,v_proj",0.03444438381281978
63,meta-llama/Llama-3.2-3B,boolq,5.668192263203538e-05,2,8,16,0.02612092200188809,512,8,8,1089410126,"q_proj,v_proj",0.08523760184646964
64,meta-llama/Llama-3.2-3B,boolq,3.289636286174826e-05,1,8,16,0.05568898109847972,512,8,8,437429704,"q_proj,v_proj",0.05884067053637948
65,meta-llama/Llama-3.2-3B,boolq,7.94264237259474e-05,3,8,16,0.04183802473921858,512,8,8,1548247827,"q_proj,v_proj",0.017875997323421388
66,meta-llama/Llama-3.2-3B,boolq,0.00036602093867464354,4,8,16,0.013127317902257962,512,8,8,1391983813,"q_proj,v_proj",0.02036831916359906
67,meta-llama/Llama-3.2-3B,boolq,3.248885901422162e-05,4,8,16,0.09875876033429482,512,8,8,1298285267,"q_proj,v_proj",0.023945353248570757
68,meta-llama/Llama-3.2-3B,boolq,0.0001311618899882017,3,8,16,0.03851070330564588,512,8,8,1996585793,"q_proj,v_proj",0.07066509295591569
69,meta-llama/Llama-3.2-3B,boolq,1.038716887936463e-05,4,8,16,0.029549734483622525,512,8,8,899927890,"q_proj,v_proj",0.0377113959356003
70,meta-llama/Llama-3.2-3B,boolq,1.873596813930339e-05,4,8,16,0.056368970626635276,512,8,8,1674946645,"q_proj,v_proj",0.07972698555401381
71,meta-llama/Llama-3.2-3B,boolq,2.7330047522649384e-05,1,8,16,0.03249025036675538,512,8,8,711017349,"q_proj,v_proj",0.024420013618882463
72,meta-llama/Llama-3.2-3B,boolq,0.00012883065555856262,4,8,16,0.018037445098909588,512,8,8,1901366464,"q_proj,v_proj",0.0036845680460818376
73,meta-llama/Llama-3.2-3B,boolq,6.520609901180588e-06,4,8,16,0.04892140987024199,512,8,8,91885453,"q_proj,v_proj",0.07678753732561927
74,meta-llama/Llama-3.2-3B,boolq,2.410847007829548e-05,2,8,16,0.08926448755155936,512,8,8,867329210,"q_proj,v_proj",0.09171289970815129
75,meta-llama/Llama-3.2-3B,boolq,7.394825537176145e-06,4,8,16,0.09843938223674993,512,8,8,542382511,"q_proj,v_proj",0.07961712860934876
76,meta-llama/Llama-3.2-3B,boolq,0.0003282288481920209,1,8,16,0.04177670398774294,512,8,8,1725748074,"q_proj,v_proj",0.05255122599623763
77,meta-llama/Llama-3.2-3B,boolq,0.00012748805705865268,3,8,16,0.0560808728916427,512,8,8,1507195044,"q_proj,v_proj",0.000746930342397778
78,meta-llama/Llama-3.2-3B,boolq,0.0004335582317568253,2,8,16,0.0053160005943396985,512,8,8,741855329,"q_proj,v_proj",0.0638172750517
79,meta-llama/Llama-3.2-3B,boolq,6.380279968540448e-05,1,8,16,0.0788512301997177,512,8,8,1302845687,"q_proj,v_proj",0.010156736945789092
80,meta-llama/Llama-3.2-3B,boolq,0.00033077381119127634,4,8,16,0.02416193655537976,512,8,8,1596074478,"q_proj,v_proj",0.05769350955184707
81,meta-llama/Llama-3.2-3B,boolq,0.00033484870351847736,2,8,16,0.06966213314708479,512,8,8,918582676,"q_proj,v_proj",0.07356284705261651
82,meta-llama/Llama-3.2-3B,boolq,0.00022478296694546234,1,8,16,0.06278355955176379,512,8,8,1041205913,"q_proj,v_proj",0.05490832884128998
83,meta-llama/Llama-3.2-3B,boolq,4.0887652928035427e-05,1,8,16,0.04407875203323989,512,8,8,435243353,"q_proj,v_proj",0.04065134686533585
84,meta-llama/Llama-3.2-3B,boolq,1.3279318537828938e-05,1,8,16,0.05014383167371487,512,8,8,68426540,"q_proj,v_proj",0.05910954999239687
85,meta-llama/Llama-3.2-3B,boolq,0.0003496906691259564,2,8,16,0.03875000367068657,512,8,8,1208740526,"q_proj,v_proj",0.00022204970641250823
86,meta-llama/Llama-3.2-3B,boolq,7.4869962059701045e-06,4,8,16,0.04318285753881532,512,8,8,539168330,"q_proj,v_proj",0.0170968638876569
87,meta-llama/Llama-3.2-3B,boolq,0.0002700035928890445,4,8,16,0.05904576894041034,512,8,8,51604991,"q_proj,v_proj",0.06944812150781988
88,meta-llama/Llama-3.2-3B,boolq,2.0889782038166073e-05,2,8,16,0.07671470708925579,512,8,8,1212728116,"q_proj,v_proj",0.07841336775628893
89,meta-llama/Llama-3.2-3B,boolq,1.1396296522646942e-05,2,8,16,0.09123362075550301,512,8,8,1563419914,"q_proj,v_proj",0.009369240123794965
90,meta-llama/Llama-3.2-3B,boolq,2.45455305030884e-05,3,8,16,0.02261612068496488,512,8,8,1887332354,"q_proj,v_proj",0.018988473452114574
91,meta-llama/Llama-3.2-3B,boolq,0.0003346288158685243,4,8,16,0.03719979288196423,512,8,8,1497648652,"q_proj,v_proj",0.09419076675820834
92,meta-llama/Llama-3.2-3B,boolq,0.00023533065575274704,3,8,16,0.08155535437982518,512,8,8,1213486884,"q_proj,v_proj",0.05917320020318594
93,meta-llama/Llama-3.2-3B,boolq,7.096273129124321e-05,1,8,16,0.06064646448316871,512,8,8,635463504,"q_proj,v_proj",0.0017193334941563055
94,meta-llama/Llama-3.2-3B,boolq,0.00015006130361950343,1,8,16,0.01827452394153265,512,8,8,1727941970,"q_proj,v_proj",0.030229875763213523
95,meta-llama/Llama-3.2-3B,boolq,1.3816362432345821e-05,3,8,16,0.0340657975550314,512,8,8,64366776,"q_proj,v_proj",0.042813426437373125
96,meta-llama/Llama-3.2-3B,boolq,0.00019299173315510173,4,8,16,0.057413121870739076,512,8,8,1723605332,"q_proj,v_proj",0.02319915496305588
97,meta-llama/Llama-3.2-3B,boolq,0.00015577863968671327,1,8,16,0.07640228403298306,512,8,8,155068658,"q_proj,v_proj",0.03069930102045956
98,meta-llama/Llama-3.2-3B,boolq,0.00046456758929360625,4,8,16,0.03042540871407874,512,8,8,603495664,"q_proj,v_proj",0.08744622492149867
99,meta-llama/Llama-3.2-3B,boolq,1.6764919334263614e-05,3,8,16,0.002120592467305016,512,8,8,1926408497,"q_proj,v_proj",0.09766038772562863
100,meta-llama/Llama-3.2-3B,boolq,0.00024137909594260605,4,8,16,0.08271058292367847,512,8,8,878285453,"q_proj,v_proj",0.09033545705466939
101,meta-llama/Llama-3.2-3B,boolq,0.0002653856503110505,4,8,16,0.0031549107479629246,512,8,8,421320170,"q_proj,v_proj",0.0446358736675512
102,meta-llama/Llama-3.2-3B,boolq,0.00045452056846788564,4,8,16,0.041547955378070135,512,8,8,1016618690,"q_proj,v_proj",0.03776511612884086
103,meta-llama/Llama-3.2-3B,boolq,8.208990118236394e-05,4,8,16,0.08408201242106352,512,8,8,1882558907,"q_proj,v_proj",0.001407395466649042
104,meta-llama/Llama-3.2-3B,boolq,3.0183986945295253e-05,2,8,16,0.03505911592067105,512,8,8,88335244,"q_proj,v_proj",0.012441457779741694
105,meta-llama/Llama-3.2-3B,boolq,9.179487460157684e-06,4,8,16,0.02951825297260731,512,8,8,1508579203,"q_proj,v_proj",0.030033123840839518
106,meta-llama/Llama-3.2-3B,boolq,8.158285113829226e-05,4,8,16,0.02171233165154235,512,8,8,983713336,"q_proj,v_proj",0.014569383459377827
107,meta-llama/Llama-3.2-3B,boolq,6.378710157251829e-06,1,8,16,0.04938681008829036,512,8,8,2067265075,"q_proj,v_proj",0.05047350086789292
108,meta-llama/Llama-3.2-3B,boolq,5.4182928029196164e-05,3,8,16,0.0967921197290944,512,8,8,1553386386,"q_proj,v_proj",0.024919529161575794
109,meta-llama/Llama-3.2-3B,boolq,5.165556188267297e-06,4,8,16,0.0707778590808075,512,8,8,1144984932,"q_proj,v_proj",0.043160336076824235
110,meta-llama/Llama-3.2-3B,boolq,1.6192386566999545e-05,1,8,16,0.07440406968136427,512,8,8,1131712719,"q_proj,v_proj",0.04521365082313437
111,meta-llama/Llama-3.2-3B,boolq,0.0004308198055341645,4,8,16,0.051605244964502285,512,8,8,1285724971,"q_proj,v_proj",0.008714376500369481
112,meta-llama/Llama-3.2-3B,boolq,6.236627157910025e-05,4,8,16,0.006869975969890263,512,8,8,199765150,"q_proj,v_proj",0.08133135873931718
113,meta-llama/Llama-3.2-3B,boolq,0.0002685447794536639,1,8,16,0.026146438724173673,512,8,8,1066953187,"q_proj,v_proj",0.02421343671640729
114,meta-llama/Llama-3.2-3B,boolq,0.0001378221758789727,2,8,16,0.06294208603510452,512,8,8,18882242,"q_proj,v_proj",0.04483186065496996
115,meta-llama/Llama-3.2-3B,boolq,0.00035532659602996073,4,8,16,0.0378779247234229,512,8,8,1619848379,"q_proj,v_proj",0.0652378913565415
116,meta-llama/Llama-3.2-3B,boolq,8.82180811906272e-06,1,8,16,0.07580364010946211,512,8,8,137187500,"q_proj,v_proj",0.0610231229875144
117,meta-llama/Llama-3.2-3B,boolq,2.3213454109716345e-05,2,8,16,0.08808934928772748,512,8,8,1485082356,"q_proj,v_proj",0.020016695869692947
118,meta-llama/Llama-3.2-3B,boolq,4.878843387717372e-05,2,8,16,0.029505167774106868,512,8,8,226851494,"q_proj,v_proj",0.02723456059901043
119,meta-llama/Llama-3.2-3B,boolq,6.331742144078333e-05,2,8,16,0.0065508228034251385,512,8,8,1767553478,"q_proj,v_proj",0.031425017291057955
120,meta-llama/Llama-3.2-3B,boolq,7.919962127705099e-06,4,8,16,0.04094429068305333,512,8,8,174166184,"q_proj,v_proj",0.025411276565654707
121,meta-llama/Llama-3.2-3B,boolq,0.0002645950071682705,3,8,16,0.029735038504346913,512,8,8,1038961121,"q_proj,v_proj",0.050842982336541276
122,meta-llama/Llama-3.2-3B,boolq,2.0691443663323723e-05,1,8,16,0.0035736378051279827,512,8,8,1719529313,"q_proj,v_proj",0.06174357069305278
123,meta-llama/Llama-3.2-3B,boolq,5.514489975920386e-06,2,8,16,0.05190222213455771,512,8,8,896487319,"q_proj,v_proj",0.01140697661080915
124,meta-llama/Llama-3.2-3B,boolq,0.0001940904802426991,1,8,16,0.0779500861083996,512,8,8,955302339,"q_proj,v_proj",0.028027110299722803
125,meta-llama/Llama-3.2-3B,boolq,4.514668296261287e-05,3,8,16,0.06654885421635887,512,8,8,306272760,"q_proj,v_proj",0.015442992237984676
126,meta-llama/Llama-3.2-3B,boolq,6.861801687871183e-05,2,8,16,0.042046673018697425,512,8,8,1403161399,"q_proj,v_proj",0.08273330574568004
127,meta-llama/Llama-3.2-3B,boolq,0.00047946901098757684,4,8,16,0.015989347919677366,512,8,8,1640547054,"q_proj,v_proj",0.014782970776811412
128,meta-llama/Llama-3.2-3B,boolq,1.5126943327583121e-05,2,8,16,0.0676280111134269,512,8,8,778376473,"q_proj,v_proj",0.09198582332603263
129,meta-llama/Llama-3.2-3B,boolq,9.057399242915956e-05,3,8,16,0.07722718013011311,512,8,8,2137997484,"q_proj,v_proj",0.04242078421582808
130,meta-llama/Llama-3.2-3B,boolq,5.543757354945736e-06,2,8,16,0.07274834119812112,512,8,8,1931777752,"q_proj,v_proj",0.01873769354378715
131,meta-llama/Llama-3.2-3B,boolq,1.1694575671241591e-05,3,8,16,0.03025460048972517,512,8,8,869783546,"q_proj,v_proj",0.04626574041939966
132,meta-llama/Llama-3.2-3B,boolq,0.00016240316371546757,1,8,16,0.028205273032542867,512,8,8,801293889,"q_proj,v_proj",0.012738735995972595
133,meta-llama/Llama-3.2-3B,boolq,5.771626905938808e-05,2,8,16,0.012873134909727347,512,8,8,602117720,"q_proj,v_proj",0.02672958693408849
134,meta-llama/Llama-3.2-3B,boolq,1.1770189039334602e-05,1,8,16,0.046820683242121755,512,8,8,1476328511,"q_proj,v_proj",0.02246509579402365
135,meta-llama/Llama-3.2-3B,boolq,0.0004302629945993283,2,8,16,0.05408287770694873,512,8,8,1789068816,"q_proj,v_proj",0.07836987632890516
136,meta-llama/Llama-3.2-3B,boolq,0.00024189661179189955,2,8,16,0.0789763780707216,512,8,8,478102016,"q_proj,v_proj",0.05859021498728426
137,meta-llama/Llama-3.2-3B,boolq,7.283285793770612e-06,1,8,16,0.07547436179823822,512,8,8,164549101,"q_proj,v_proj",0.03075093355030415
138,meta-llama/Llama-3.2-3B,boolq,0.00026166894302302084,2,8,16,0.09198881857184937,512,8,8,1484032838,"q_proj,v_proj",0.054638183620257255
139,meta-llama/Llama-3.2-3B,boolq,0.0003981733764788622,1,8,16,0.06881131022654116,512,8,8,31019609,"q_proj,v_proj",0.03577228885945767
140,meta-llama/Llama-3.2-3B,boolq,4.623089999920736e-05,3,8,16,0.06499809471001981,512,8,8,1180486971,"q_proj,v_proj",0.015654948476790942
141,meta-llama/Llama-3.2-3B,boolq,4.9506951572516845e-05,2,8,16,0.01700005545711495,512,8,8,1514222071,"q_proj,v_proj",0.0060787600756638804
142,meta-llama/Llama-3.2-3B,boolq,0.0002233905430975981,3,8,16,0.024032440733917627,512,8,8,693784029,"q_proj,v_proj",0.027614077013851747
143,meta-llama/Llama-3.2-3B,boolq,0.0003650316641543899,2,8,16,0.0931164030822626,512,8,8,1368583672,"q_proj,v_proj",0.07972654074933573
144,meta-llama/Llama-3.2-3B,boolq,0.00027544747408117596,2,8,16,0.011215752549876602,512,8,8,189898912,"q_proj,v_proj",0.09007934630933627
145,meta-llama/Llama-3.2-3B,boolq,0.00013558442031855674,2,8,16,0.0529158916357448,512,8,8,1667162644,"q_proj,v_proj",0.02746663408940613
146,meta-llama/Llama-3.2-3B,boolq,3.849183163714405e-05,4,8,16,0.08437028810463405,512,8,8,2058395390,"q_proj,v_proj",0.03570018899070271
147,meta-llama/Llama-3.2-3B,boolq,5.2315419083041215e-05,1,8,16,0.05144471744119186,512,8,8,1343772887,"q_proj,v_proj",0.03727992780250366
148,meta-llama/Llama-3.2-3B,boolq,6.82863170160015e-05,3,8,16,0.04275898420585929,512,8,8,1254792093,"q_proj,v_proj",0.010238931282974862
149,meta-llama/Llama-3.2-3B,boolq,0.00010581651544069893,2,8,16,0.017283972334638298,512,8,8,1822279170,"q_proj,v_proj",0.06316028268126704
150,meta-llama/Llama-3.2-3B,boolq,3.0229605972554485e-05,3,8,16,0.06376610658934163,512,8,8,1056209806,"q_proj,v_proj",0.022057451213557556
151,meta-llama/Llama-3.2-3B,boolq,2.3072264014290602e-05,2,8,16,0.07429483143710343,512,8,8,1195964370,"q_proj,v_proj",0.028186334803628046
152,meta-llama/Llama-3.2-3B,boolq,3.631503428817463e-05,4,8,16,0.03157771285931087,512,8,8,528589949,"q_proj,v_proj",0.03652642438540079
153,meta-llama/Llama-3.2-3B,boolq,4.290301896475987e-05,2,8,16,0.035674085787579135,512,8,8,88076475,"q_proj,v_proj",0.07788638863254468
154,meta-llama/Llama-3.2-3B,boolq,2.0676797645750025e-05,3,8,16,0.03220815515003315,512,8,8,1806314098,"q_proj,v_proj",0.07249341103561363
155,meta-llama/Llama-3.2-3B,boolq,0.00023147460864401202,4,8,16,0.09662886585503659,512,8,8,1670596093,"q_proj,v_proj",0.07137462876157347
156,meta-llama/Llama-3.2-3B,boolq,0.0002946196906545943,3,8,16,0.09978420408296129,512,8,8,427311415,"q_proj,v_proj",0.08836767330589344
157,meta-llama/Llama-3.2-3B,boolq,9.487680114257077e-06,3,8,16,0.0655621751248528,512,8,8,1068749223,"q_proj,v_proj",0.06972297108489957
158,meta-llama/Llama-3.2-3B,boolq,6.664386413234992e-06,1,8,16,0.04147261777874026,512,8,8,1211489767,"q_proj,v_proj",0.004924430800234592
159,meta-llama/Llama-3.2-3B,boolq,3.466630144781443e-05,4,8,16,0.0833740236682094,512,8,8,1688173196,"q_proj,v_proj",0.09861597508222603
160,meta-llama/Llama-3.2-3B,boolq,2.0672528140403303e-05,4,8,16,0.06768495263227335,512,8,8,78243422,"q_proj,v_proj",0.06085918888758673
161,meta-llama/Llama-3.2-3B,boolq,9.921913914827346e-06,1,8,16,0.05526686296924184,512,8,8,1405232011,"q_proj,v_proj",0.04453495945339454
162,meta-llama/Llama-3.2-3B,boolq,2.1178185270463562e-05,1,8,16,0.03380740579170782,512,8,8,1337901037,"q_proj,v_proj",0.010058930072938666
163,meta-llama/Llama-3.2-3B,boolq,0.00021810197451298675,2,8,16,0.09011773536638344,512,8,8,142236889,"q_proj,v_proj",0.026372032137873137
164,meta-llama/Llama-3.2-3B,boolq,0.00015522871865092768,3,8,16,0.005958552423776031,512,8,8,1362949465,"q_proj,v_proj",0.039461431518522716
165,meta-llama/Llama-3.2-3B,boolq,8.88772431169714e-05,4,8,16,0.019901808578684545,512,8,8,1782908085,"q_proj,v_proj",0.09115310645073563
166,meta-llama/Llama-3.2-3B,boolq,2.6532350604138593e-05,1,8,16,0.010505903725733012,512,8,8,1628183122,"q_proj,v_proj",0.03957699779543769
167,meta-llama/Llama-3.2-3B,boolq,0.00024786173463206584,2,8,16,0.07640572144453323,512,8,8,1124590382,"q_proj,v_proj",0.001921366055991991
168,meta-llama/Llama-3.2-3B,boolq,8.841867039423624e-06,1,8,16,0.07336952280353846,512,8,8,257944396,"q_proj,v_proj",0.08648064967455188
169,meta-llama/Llama-3.2-3B,boolq,0.00010021858752362817,2,8,16,0.04233930086675979,512,8,8,558712625,"q_proj,v_proj",0.022233852832617886
170,meta-llama/Llama-3.2-3B,boolq,0.00019651563647572827,2,8,16,0.09769322829646766,512,8,8,1028124508,"q_proj,v_proj",0.04130468955228494
171,meta-llama/Llama-3.2-3B,boolq,3.130951802513568e-05,4,8,16,0.07336728840899483,512,8,8,2047284992,"q_proj,v_proj",0.023418564431067813
172,meta-llama/Llama-3.2-3B,boolq,6.71394218599325e-05,2,8,16,0.03692802558627215,512,8,8,383768476,"q_proj,v_proj",0.031190167418506123
173,meta-llama/Llama-3.2-3B,boolq,7.38093230033727e-06,2,8,16,0.06392975446492231,512,8,8,363205575,"q_proj,v_proj",0.06522884621926155
