run_id,base_model,dataset,lr,epochs,lora_r,lora_alpha,lora_dropout,max_len,batch_size,grad_accum,seed,target_modules,weight_decay
22,meta-llama/Llama-3.2-3B,mbpp,1.5586782169185346e-05,1,8,16,0.04886055825489885,512,8,8,961345627,"q_proj,v_proj",0.017181709580504457
23,meta-llama/Llama-3.2-3B,mbpp,1.3053961384394726e-05,2,8,16,5.41924798085347e-06,512,8,8,1359675073,"q_proj,v_proj",0.03972582470714987
24,meta-llama/Llama-3.2-3B,mbpp,1.931952158392562e-05,1,8,16,0.04431238223075049,512,8,8,1654219808,"q_proj,v_proj",0.09205360617701366
25,meta-llama/Llama-3.2-3B,mbpp,0.0002397366694610661,1,8,16,0.0921608202879323,512,8,8,415266199,"q_proj,v_proj",0.05883766696200419
26,meta-llama/Llama-3.2-3B,mbpp,8.57624815933994e-06,1,8,16,0.044994821846737955,512,8,8,260049390,"q_proj,v_proj",0.04756281599793606
27,meta-llama/Llama-3.2-3B,mbpp,0.0004549266159623259,2,8,16,0.01485722504855882,512,8,8,398835833,"q_proj,v_proj",0.06985213791039842
28,meta-llama/Llama-3.2-3B,mbpp,6.927453683867891e-05,2,8,16,0.02996446266221291,512,8,8,297350461,"q_proj,v_proj",0.022800486942182275
29,meta-llama/Llama-3.2-3B,mbpp,5.1622622718738785e-05,4,8,16,0.07273560078620149,512,8,8,433678961,"q_proj,v_proj",0.04966476645287519
30,meta-llama/Llama-3.2-3B,mbpp,7.107039321016107e-06,2,8,16,0.05914606358570562,512,8,8,1060491170,"q_proj,v_proj",0.05083806966962569
31,meta-llama/Llama-3.2-3B,mbpp,1.4097178500192862e-05,2,8,16,0.021631329377363385,512,8,8,2015064561,"q_proj,v_proj",0.020206961936054025
32,meta-llama/Llama-3.2-3B,mbpp,3.556033533542638e-05,4,8,16,0.07805361850878018,512,8,8,681089983,"q_proj,v_proj",0.010816295001852917
33,meta-llama/Llama-3.2-3B,mbpp,0.00021927284707014602,3,8,16,0.08183964286999762,512,8,8,1306676940,"q_proj,v_proj",0.014334018636186718
34,meta-llama/Llama-3.2-3B,mbpp,3.97797470529904e-05,2,8,16,0.08857166514824527,512,8,8,1928522081,"q_proj,v_proj",0.031344714858392256
35,meta-llama/Llama-3.2-3B,mbpp,0.00018692584634444936,2,8,16,0.039376428034532555,512,8,8,1479782606,"q_proj,v_proj",0.07435624888989312
36,meta-llama/Llama-3.2-3B,mbpp,4.3788780079644735e-05,2,8,16,0.037155245065059815,512,8,8,751602730,"q_proj,v_proj",0.09090620325995602
37,meta-llama/Llama-3.2-3B,mbpp,3.950953340545567e-05,4,8,16,0.06114244875767166,512,8,8,480189547,"q_proj,v_proj",0.09343473896995212
38,meta-llama/Llama-3.2-3B,mbpp,8.313990407946844e-05,2,8,16,0.08665126107985954,512,8,8,1703777163,"q_proj,v_proj",0.08827351539997014
39,meta-llama/Llama-3.2-3B,mbpp,7.279702341473725e-06,2,8,16,0.07907848716977064,512,8,8,1335629362,"q_proj,v_proj",0.061989723703629034
40,meta-llama/Llama-3.2-3B,mbpp,0.00016300236832950604,1,8,16,0.04128243545007615,512,8,8,1442723996,"q_proj,v_proj",0.09129459795140271
41,meta-llama/Llama-3.2-3B,mbpp,3.017993543794131e-05,4,8,16,0.028880204655339105,512,8,8,1590064564,"q_proj,v_proj",0.041764699892562956
42,meta-llama/Llama-3.2-3B,mbpp,0.00017908342674807936,4,8,16,0.021387345535016446,512,8,8,1831410394,"q_proj,v_proj",0.09945731779388754
43,meta-llama/Llama-3.2-3B,mbpp,9.651176206444729e-06,4,8,16,0.04372632444948754,512,8,8,1694585662,"q_proj,v_proj",0.049969997565673566
44,meta-llama/Llama-3.2-3B,mbpp,9.321198395484272e-05,3,8,16,0.09955228380282481,512,8,8,892548154,"q_proj,v_proj",0.03499926589208997
45,meta-llama/Llama-3.2-3B,mbpp,7.703388962634215e-06,2,8,16,0.031595743328272655,512,8,8,1906876188,"q_proj,v_proj",0.09979457812111746
46,meta-llama/Llama-3.2-3B,mbpp,0.0003082003802721098,4,8,16,0.06291646316677235,512,8,8,614690781,"q_proj,v_proj",0.09352075013950567
47,meta-llama/Llama-3.2-3B,mbpp,5.189834544992169e-06,1,8,16,0.08026113287245983,512,8,8,1217685927,"q_proj,v_proj",0.008829229529406258
48,meta-llama/Llama-3.2-3B,mbpp,5.1704907478997524e-05,2,8,16,0.09139905468902618,512,8,8,1098200293,"q_proj,v_proj",0.09691985460908849
49,meta-llama/Llama-3.2-3B,mbpp,7.547377586400467e-06,1,8,16,0.046398966053386816,512,8,8,42677050,"q_proj,v_proj",0.04993752927035886
50,meta-llama/Llama-3.2-3B,mbpp,1.2476731609252811e-05,2,8,16,0.02382031664456763,512,8,8,1627907730,"q_proj,v_proj",0.07784570562032397
51,meta-llama/Llama-3.2-3B,mbpp,1.2524287253341404e-05,3,8,16,0.01244796052915772,512,8,8,1893903505,"q_proj,v_proj",0.06469358676781205
52,meta-llama/Llama-3.2-3B,mbpp,4.408243248693041e-05,2,8,16,0.021113036615961523,512,8,8,367762909,"q_proj,v_proj",0.0620263856457975
53,meta-llama/Llama-3.2-3B,mbpp,9.119854998550732e-05,1,8,16,0.07963509300103187,512,8,8,1501211349,"q_proj,v_proj",0.08905812242177041
54,meta-llama/Llama-3.2-3B,mbpp,0.0004689398738135109,2,8,16,0.09423852114535197,512,8,8,1955587087,"q_proj,v_proj",0.05792220503961289
55,meta-llama/Llama-3.2-3B,mbpp,3.824893177442914e-05,1,8,16,0.021130354518991035,512,8,8,2101009034,"q_proj,v_proj",0.016325064945998124
56,meta-llama/Llama-3.2-3B,mbpp,9.773881227593685e-05,2,8,16,0.06588093143737515,512,8,8,2142497079,"q_proj,v_proj",0.08613530086875346
57,meta-llama/Llama-3.2-3B,mbpp,8.815324605836964e-05,2,8,16,0.005511337448633247,512,8,8,1066349548,"q_proj,v_proj",0.04158707164671376
58,meta-llama/Llama-3.2-3B,mbpp,4.112439303970379e-05,3,8,16,0.0800356550491916,512,8,8,33088763,"q_proj,v_proj",0.042959449093894764
59,meta-llama/Llama-3.2-3B,mbpp,0.00017197706925522801,2,8,16,0.05933155065893319,512,8,8,1425224514,"q_proj,v_proj",0.02962087986295855
60,meta-llama/Llama-3.2-3B,mbpp,0.0004778918969407111,1,8,16,0.06234755511413721,512,8,8,283368693,"q_proj,v_proj",0.02532512172765622
61,meta-llama/Llama-3.2-3B,mbpp,4.187680399411457e-05,4,8,16,0.07340638489941352,512,8,8,787103631,"q_proj,v_proj",0.030000255650455568
62,meta-llama/Llama-3.2-3B,mbpp,0.00038889982258954716,4,8,16,0.0020470147196415046,512,8,8,484164228,"q_proj,v_proj",0.006628628754695521
63,meta-llama/Llama-3.2-3B,mbpp,0.0002036190868519606,2,8,16,0.0035581885856846187,512,8,8,284460022,"q_proj,v_proj",0.052135119074559505
64,meta-llama/Llama-3.2-3B,mbpp,4.6359953834240725e-05,4,8,16,0.04802825257884961,512,8,8,1840830630,"q_proj,v_proj",0.061538681101208026
65,meta-llama/Llama-3.2-3B,mbpp,6.016980876976186e-05,1,8,16,0.02373820970125197,512,8,8,880708313,"q_proj,v_proj",0.03700110688895011
66,meta-llama/Llama-3.2-3B,mbpp,9.355369176957331e-05,4,8,16,0.016448401135468717,512,8,8,1281712514,"q_proj,v_proj",0.011964689800101048
67,meta-llama/Llama-3.2-3B,mbpp,0.0004582426143493139,1,8,16,0.02656723331565566,512,8,8,1792502976,"q_proj,v_proj",0.04932734620627678
68,meta-llama/Llama-3.2-3B,mbpp,5.039082296341834e-06,3,8,16,0.01215320422117816,512,8,8,382732966,"q_proj,v_proj",0.005600490635234512
69,meta-llama/Llama-3.2-3B,mbpp,6.904133364540568e-06,4,8,16,0.022149907160502438,512,8,8,1026523177,"q_proj,v_proj",0.0013400976410132825
70,meta-llama/Llama-3.2-3B,mbpp,0.0001769390138170553,2,8,16,0.044989034686446355,512,8,8,979197252,"q_proj,v_proj",0.035294146317985435
71,meta-llama/Llama-3.2-3B,mbpp,0.0002172230777346529,3,8,16,0.048122315552090046,512,8,8,354431868,"q_proj,v_proj",0.09445024700616923
72,meta-llama/Llama-3.2-3B,mbpp,0.0004676361628395011,1,8,16,0.00023443153655837713,512,8,8,312656554,"q_proj,v_proj",0.08826970223965386
73,meta-llama/Llama-3.2-3B,mbpp,0.00041964744323205185,4,8,16,0.06687891249101245,512,8,8,1287785126,"q_proj,v_proj",0.06451292228565597
74,meta-llama/Llama-3.2-3B,mbpp,6.935724779144088e-05,3,8,16,0.03353745349883765,512,8,8,1753288946,"q_proj,v_proj",0.09669898604972736
75,meta-llama/Llama-3.2-3B,mbpp,0.0003436278991515592,1,8,16,0.055404563593022364,512,8,8,323863058,"q_proj,v_proj",0.06319223136149921
76,meta-llama/Llama-3.2-3B,mbpp,2.2321502005199134e-05,1,8,16,0.051721739623779996,512,8,8,1361183868,"q_proj,v_proj",0.04019744799432411
77,meta-llama/Llama-3.2-3B,mbpp,0.00017539520202914177,1,8,16,0.050869389711694496,512,8,8,307034766,"q_proj,v_proj",0.026187952360411604
78,meta-llama/Llama-3.2-3B,mbpp,2.019609769881658e-05,2,8,16,0.027975527922395063,512,8,8,1352863954,"q_proj,v_proj",0.06269314488508931
79,meta-llama/Llama-3.2-3B,mbpp,0.0003361549393645677,2,8,16,0.025633274479046144,512,8,8,1536124311,"q_proj,v_proj",0.09707923434315024
80,meta-llama/Llama-3.2-3B,mbpp,1.4299735399383016e-05,3,8,16,0.00789092211691389,512,8,8,1400204388,"q_proj,v_proj",0.04758468344756239
81,meta-llama/Llama-3.2-3B,mbpp,6.366374314454213e-06,1,8,16,0.05799683408256709,512,8,8,1709051023,"q_proj,v_proj",0.013930611235494862
82,meta-llama/Llama-3.2-3B,mbpp,5.4195773568107725e-06,4,8,16,0.020811510988568784,512,8,8,452341496,"q_proj,v_proj",0.07855339497702474
83,meta-llama/Llama-3.2-3B,mbpp,2.2452666471665234e-05,1,8,16,0.05358668719510454,512,8,8,57840427,"q_proj,v_proj",0.011860378928088068
84,meta-llama/Llama-3.2-3B,mbpp,4.574050645785069e-05,3,8,16,0.028176027934865067,512,8,8,1795393008,"q_proj,v_proj",0.08789397091085936
85,meta-llama/Llama-3.2-3B,mbpp,1.473162218013432e-05,3,8,16,0.051184004692254675,512,8,8,1460573048,"q_proj,v_proj",0.04883624012638044
86,meta-llama/Llama-3.2-3B,mbpp,1.884376452722378e-05,4,8,16,0.016897270067217307,512,8,8,1317558967,"q_proj,v_proj",0.041948745277082915
87,meta-llama/Llama-3.2-3B,mbpp,5.353666534610506e-05,3,8,16,0.0038653123586913866,512,8,8,1055564572,"q_proj,v_proj",0.07049467766302164
88,meta-llama/Llama-3.2-3B,mbpp,5.871463953620724e-05,1,8,16,0.08781803393564647,512,8,8,162437473,"q_proj,v_proj",0.0874793053907798
89,meta-llama/Llama-3.2-3B,mbpp,1.0266113010474928e-05,2,8,16,0.057641429493309304,512,8,8,448474561,"q_proj,v_proj",0.06648323047404021
90,meta-llama/Llama-3.2-3B,mbpp,0.00027461580892771764,2,8,16,0.07883704092895989,512,8,8,1431611802,"q_proj,v_proj",0.061636957093868176
91,meta-llama/Llama-3.2-3B,mbpp,0.00047751803732532595,4,8,16,0.07210349991285218,512,8,8,1903869315,"q_proj,v_proj",0.04483700802578906
92,meta-llama/Llama-3.2-3B,mbpp,6.589052608260807e-06,2,8,16,0.011385284318147794,512,8,8,820093977,"q_proj,v_proj",0.07048532235454169
93,meta-llama/Llama-3.2-3B,mbpp,7.671017407600441e-06,4,8,16,0.029325602721884073,512,8,8,1977057589,"q_proj,v_proj",0.06863612204633483
94,meta-llama/Llama-3.2-3B,mbpp,7.162745847698135e-06,4,8,16,0.00522099417889661,512,8,8,1046537416,"q_proj,v_proj",0.023946642378754303
95,meta-llama/Llama-3.2-3B,mbpp,4.3040942224053663e-05,3,8,16,0.06757358174181216,512,8,8,1827507120,"q_proj,v_proj",0.03692810678524757
96,meta-llama/Llama-3.2-3B,mbpp,8.513502568954864e-06,4,8,16,0.0786797516103159,512,8,8,2127168987,"q_proj,v_proj",0.0737210313420984
97,meta-llama/Llama-3.2-3B,mbpp,0.00015163244327765155,1,8,16,0.026796882925085443,512,8,8,1126854830,"q_proj,v_proj",0.014932319267275474
98,meta-llama/Llama-3.2-3B,mbpp,0.0001602476088942475,2,8,16,0.00027737832676740795,512,8,8,1738764319,"q_proj,v_proj",0.013072004559018325
99,meta-llama/Llama-3.2-3B,mbpp,0.0003457994397520792,3,8,16,0.048940689145616334,512,8,8,1922424435,"q_proj,v_proj",0.002184827375763876
100,meta-llama/Llama-3.2-3B,mbpp,0.00024864411187550535,4,8,16,0.055807162147673395,512,8,8,861095287,"q_proj,v_proj",0.06276484790942782
101,meta-llama/Llama-3.2-3B,mbpp,3.216459058434593e-05,3,8,16,0.033453729483720274,512,8,8,1851214050,"q_proj,v_proj",0.06755120523077386
102,meta-llama/Llama-3.2-3B,mbpp,0.0003064193481681052,4,8,16,0.005291230670009706,512,8,8,1964273251,"q_proj,v_proj",0.0074731574836572785
103,meta-llama/Llama-3.2-3B,mbpp,6.007144503863189e-06,2,8,16,0.08046733796425112,512,8,8,99029053,"q_proj,v_proj",0.06685036421089527
104,meta-llama/Llama-3.2-3B,mbpp,0.00038959772343313175,2,8,16,0.05592051854444018,512,8,8,1901075504,"q_proj,v_proj",0.01217734189631442
105,meta-llama/Llama-3.2-3B,mbpp,4.552655204463867e-05,3,8,16,0.011475459606301376,512,8,8,1647014298,"q_proj,v_proj",0.07189387823964398
106,meta-llama/Llama-3.2-3B,mbpp,1.2810823995116501e-05,1,8,16,0.019071770235156507,512,8,8,1910915287,"q_proj,v_proj",0.08356174529247087
107,meta-llama/Llama-3.2-3B,mbpp,8.220233577675e-06,2,8,16,0.0038023249122647986,512,8,8,1406891159,"q_proj,v_proj",0.06624025200095374
108,meta-llama/Llama-3.2-3B,mbpp,0.00012539881780830475,3,8,16,0.07372724070483608,512,8,8,1776300798,"q_proj,v_proj",0.09197220636426007
109,meta-llama/Llama-3.2-3B,mbpp,1.2608037371151126e-05,2,8,16,0.05780922465418236,512,8,8,1894101143,"q_proj,v_proj",0.07066234982397666
110,meta-llama/Llama-3.2-3B,mbpp,3.228920941237766e-05,2,8,16,0.07692163128014202,512,8,8,764421356,"q_proj,v_proj",0.07080426150708288
111,meta-llama/Llama-3.2-3B,mbpp,2.4782207186025553e-05,4,8,16,0.07499495235793244,512,8,8,429111365,"q_proj,v_proj",0.028711100090552135
112,meta-llama/Llama-3.2-3B,mbpp,9.967561607126499e-06,1,8,16,0.050850454069219946,512,8,8,1996167297,"q_proj,v_proj",0.03144651491529417
113,meta-llama/Llama-3.2-3B,mbpp,5.275983794837034e-06,1,8,16,0.024605374866458574,512,8,8,490960621,"q_proj,v_proj",0.031278513349574266
114,meta-llama/Llama-3.2-3B,mbpp,0.00021128144085207106,3,8,16,0.05459764245126367,512,8,8,645484840,"q_proj,v_proj",0.08336856510160799
115,meta-llama/Llama-3.2-3B,mbpp,0.00010018365264461692,4,8,16,0.059391806905187194,512,8,8,333891165,"q_proj,v_proj",0.07342092970048684
116,meta-llama/Llama-3.2-3B,mbpp,3.762193998184045e-05,1,8,16,0.06429818861599955,512,8,8,1996800878,"q_proj,v_proj",0.06369917179622869
117,meta-llama/Llama-3.2-3B,mbpp,0.00017830890628761143,2,8,16,0.07015725503354743,512,8,8,1543259484,"q_proj,v_proj",0.043467295227367836
118,meta-llama/Llama-3.2-3B,mbpp,8.113438979049337e-05,1,8,16,0.0077786004893280695,512,8,8,1353041276,"q_proj,v_proj",0.042908088233590484
119,meta-llama/Llama-3.2-3B,mbpp,0.00013992805364407404,4,8,16,0.02701314876808113,512,8,8,1540125368,"q_proj,v_proj",0.0708453389762535
120,meta-llama/Llama-3.2-3B,mbpp,5.820108283344758e-05,4,8,16,0.08823226212516216,512,8,8,1729601123,"q_proj,v_proj",0.048449669720798984
121,meta-llama/Llama-3.2-3B,mbpp,7.543097534511858e-05,1,8,16,0.061654838310166694,512,8,8,1906104714,"q_proj,v_proj",0.04151902034906762
122,meta-llama/Llama-3.2-3B,mbpp,0.00016150619071935934,4,8,16,0.07602850244540936,512,8,8,1123115266,"q_proj,v_proj",0.09208092471866013
123,meta-llama/Llama-3.2-3B,mbpp,0.00014595765247491305,2,8,16,0.06863335067645364,512,8,8,278883369,"q_proj,v_proj",0.05935845427823956
124,meta-llama/Llama-3.2-3B,mbpp,0.00044046741457909235,3,8,16,0.07111678308931199,512,8,8,1539305251,"q_proj,v_proj",0.07629760864823892
125,meta-llama/Llama-3.2-3B,mbpp,0.0002227643258064098,2,8,16,0.030558366099629322,512,8,8,135601885,"q_proj,v_proj",0.08374608943754805
126,meta-llama/Llama-3.2-3B,mbpp,6.330343900249316e-05,2,8,16,0.06513462360007294,512,8,8,1170620210,"q_proj,v_proj",0.03665799810935796
127,meta-llama/Llama-3.2-3B,mbpp,1.3030543554111708e-05,2,8,16,0.0722305014497835,512,8,8,1164030781,"q_proj,v_proj",0.07997643186335163
128,meta-llama/Llama-3.2-3B,mbpp,5.309203306978225e-06,3,8,16,0.07377888608831028,512,8,8,736848886,"q_proj,v_proj",0.0030744022329257104
129,meta-llama/Llama-3.2-3B,mbpp,0.0003515178949089284,4,8,16,0.08669998312982719,512,8,8,1864951152,"q_proj,v_proj",0.011742901852623923
130,meta-llama/Llama-3.2-3B,mbpp,0.0002672185761983522,1,8,16,0.06330137252616527,512,8,8,2009840640,"q_proj,v_proj",0.08309458121136823
131,meta-llama/Llama-3.2-3B,mbpp,6.267069015762316e-05,3,8,16,0.06990304496437547,512,8,8,824820938,"q_proj,v_proj",0.02025569777156714
132,meta-llama/Llama-3.2-3B,mbpp,0.00026264968788320493,1,8,16,0.08226997585293552,512,8,8,1871637437,"q_proj,v_proj",0.045846512158141395
133,meta-llama/Llama-3.2-3B,mbpp,1.937382014727062e-05,3,8,16,0.03212182094141902,512,8,8,2058882375,"q_proj,v_proj",0.008438388459732616
134,meta-llama/Llama-3.2-3B,mbpp,8.111427834798352e-05,1,8,16,0.052833006406740636,512,8,8,1103763171,"q_proj,v_proj",0.08692143613237484
135,meta-llama/Llama-3.2-3B,mbpp,6.201018630239364e-06,3,8,16,0.06982991672757576,512,8,8,1298524570,"q_proj,v_proj",0.08120482220425687
136,meta-llama/Llama-3.2-3B,mbpp,3.882145943289392e-05,1,8,16,0.005866946811320129,512,8,8,957249118,"q_proj,v_proj",0.000792719439420564
137,meta-llama/Llama-3.2-3B,mbpp,0.00018459783620754024,4,8,16,0.011215470680760065,512,8,8,817448868,"q_proj,v_proj",0.00028364452104987506
138,meta-llama/Llama-3.2-3B,mbpp,8.02085438010078e-06,2,8,16,0.02361823066893387,512,8,8,991147046,"q_proj,v_proj",0.09184310183931647
139,meta-llama/Llama-3.2-3B,mbpp,0.00014202011288274075,4,8,16,0.07109477851679906,512,8,8,13224186,"q_proj,v_proj",0.024493352016749792
140,meta-llama/Llama-3.2-3B,mbpp,1.7664573340538032e-05,1,8,16,0.028714444448588783,512,8,8,2072848629,"q_proj,v_proj",0.021846391685670354
141,meta-llama/Llama-3.2-3B,mbpp,1.1400203697960405e-05,3,8,16,0.0926382879975901,512,8,8,263157805,"q_proj,v_proj",0.011410670812283696
142,meta-llama/Llama-3.2-3B,mbpp,2.666598672843474e-05,1,8,16,0.05417033040789913,512,8,8,1046708159,"q_proj,v_proj",0.01837713019915843
143,meta-llama/Llama-3.2-3B,mbpp,5.787421480442337e-06,4,8,16,0.08602436352042848,512,8,8,543817495,"q_proj,v_proj",0.0232738796640812
144,meta-llama/Llama-3.2-3B,mbpp,2.6530274959312793e-05,3,8,16,0.010294864948344008,512,8,8,445280627,"q_proj,v_proj",0.01270875172635384
145,meta-llama/Llama-3.2-3B,mbpp,1.5044905586720855e-05,2,8,16,0.0013662056600238005,512,8,8,991294201,"q_proj,v_proj",0.008330484524359028
146,meta-llama/Llama-3.2-3B,mbpp,5.501701070728742e-06,3,8,16,0.042876450909184266,512,8,8,234576476,"q_proj,v_proj",0.003745624750682941
147,meta-llama/Llama-3.2-3B,mbpp,0.00043228640704533677,2,8,16,0.09272041098928199,512,8,8,1273861092,"q_proj,v_proj",0.02070145184151514
148,meta-llama/Llama-3.2-3B,mbpp,0.00011851494597975678,3,8,16,0.078626485593544,512,8,8,2000185189,"q_proj,v_proj",0.03735543145497692
149,meta-llama/Llama-3.2-3B,mbpp,0.00021739667211254259,3,8,16,0.07645313614818808,512,8,8,948228072,"q_proj,v_proj",0.010470535604162657
150,meta-llama/Llama-3.2-3B,mbpp,0.00012008161383060245,3,8,16,0.07758405155923963,512,8,8,1599404344,"q_proj,v_proj",0.06683563699016802
151,meta-llama/Llama-3.2-3B,mbpp,7.880655648356429e-06,1,8,16,0.09254934684137094,512,8,8,1618204946,"q_proj,v_proj",0.09978799736939287
152,meta-llama/Llama-3.2-3B,mbpp,0.00037643869643089244,3,8,16,0.033704063776278305,512,8,8,1383773548,"q_proj,v_proj",0.08023322761958507
153,meta-llama/Llama-3.2-3B,mbpp,7.041939909620962e-05,1,8,16,0.0007178410990818174,512,8,8,1580426848,"q_proj,v_proj",0.08377316333865448
154,meta-llama/Llama-3.2-3B,mbpp,0.00023899738769173282,2,8,16,0.049243291613743516,512,8,8,438585767,"q_proj,v_proj",0.09563924959651343
155,meta-llama/Llama-3.2-3B,mbpp,1.0577841806788263e-05,1,8,16,0.002091769959560075,512,8,8,183766017,"q_proj,v_proj",0.08656383981809965
156,meta-llama/Llama-3.2-3B,mbpp,0.00042999308310522674,3,8,16,0.09354380365249113,512,8,8,1826708343,"q_proj,v_proj",0.020019700015679622
157,meta-llama/Llama-3.2-3B,mbpp,2.8129034609881494e-05,1,8,16,0.04978088336049946,512,8,8,683772921,"q_proj,v_proj",0.00915236922349708
158,meta-llama/Llama-3.2-3B,mbpp,4.6652274643206655e-05,4,8,16,0.018114680890989932,512,8,8,903875194,"q_proj,v_proj",0.0030277189733968757
159,meta-llama/Llama-3.2-3B,mbpp,4.904963199185165e-05,2,8,16,0.08587691039930652,512,8,8,225151537,"q_proj,v_proj",0.06506098377634688
160,meta-llama/Llama-3.2-3B,mbpp,0.00027515143043774703,2,8,16,0.034254473452758116,512,8,8,1490556533,"q_proj,v_proj",0.05952401224734906
161,meta-llama/Llama-3.2-3B,mbpp,0.00019659009582762612,1,8,16,0.04047359869626767,512,8,8,634857111,"q_proj,v_proj",0.02353991450496963
162,meta-llama/Llama-3.2-3B,mbpp,0.00028927935371406464,4,8,16,0.08041658821402986,512,8,8,1941593395,"q_proj,v_proj",0.0932936254521232
163,meta-llama/Llama-3.2-3B,mbpp,2.402518531856973e-05,4,8,16,0.07293924299690897,512,8,8,1187527316,"q_proj,v_proj",0.08941876072985748
164,meta-llama/Llama-3.2-3B,mbpp,8.56895363636553e-06,3,8,16,0.02203850950079137,512,8,8,873916039,"q_proj,v_proj",0.08589181098034819
165,meta-llama/Llama-3.2-3B,mbpp,0.00042663766083931285,4,8,16,0.059266359579512554,512,8,8,1911611601,"q_proj,v_proj",0.08699644063025547
166,meta-llama/Llama-3.2-3B,mbpp,6.929762904248725e-05,1,8,16,0.03924607519724757,512,8,8,1476618668,"q_proj,v_proj",0.04774329699517621
167,meta-llama/Llama-3.2-3B,mbpp,1.166922291874683e-05,2,8,16,0.06595654619807424,512,8,8,773772681,"q_proj,v_proj",0.06756143628027629
168,meta-llama/Llama-3.2-3B,mbpp,0.00010187257263521436,3,8,16,0.00411439337938112,512,8,8,626279344,"q_proj,v_proj",0.04199434550657506
169,meta-llama/Llama-3.2-3B,mbpp,0.0002846831061603534,3,8,16,0.015367565464635514,512,8,8,146245037,"q_proj,v_proj",0.019657353058210793
170,meta-llama/Llama-3.2-3B,mbpp,0.0002205144139931695,4,8,16,0.03125724370108456,512,8,8,1135238116,"q_proj,v_proj",0.016405979890822844
171,meta-llama/Llama-3.2-3B,mbpp,6.478234691846292e-06,4,8,16,0.09877965994623125,512,8,8,27333326,"q_proj,v_proj",0.07209327833847591
